Gene_ID	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Lung_1	Lung_2	Lung_3	Lung_4	Lung_5	Lung_6	Lung_7	Lung_8	Lung_9
ENSG00000143499	183	98	1	25	208	35	53	101	91	28	43	0	39	20	27	68	28	43
ENSG00000143502	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0
ENSG00000143507	6	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000143514	10	25	11	27	0	13	20	2	19	13	8	58	23	10	36	6	9	18
ENSG00000143515	0	0	14	1	0	0	0	16	4	7	17	0	0	7	1	8	1	19
ENSG00000143537	0	0	0	0	7	0	0	0	9	0	8	0	0	0	0	0	0	0
ENSG00000143543	256	114	208	191	263	499	322	385	440	63	98	227	63	40	92	84	31	107
ENSG00000143545	133	197	145	241	339	540	618	559	232	103	248	64	199	104	145	102	81	187
ENSG00000143546	95	148	95	54	532	126	134	62	450	323	1526	717	1339	149	733	222	110	287
ENSG00000143549	5831	2485	3862	2805	5036	8284	7868	7316	5345	2406	3633	2929	2715	1538	2316	2781	1633	3041
ENSG00000143552	0	2	0	1	0	0	5	0	0	0	0	0	1	0	0	0	0	0
ENSG00000143553	132	94	135	63	140	367	222	125	165	18	42	45	56	21	60	26	16	30
ENSG00000143554	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143569	24	17	9	11	141	60	52	24	116	52	66	0	55	15	37	33	47	39
ENSG00000143570	17	5	12	1	15	22	21	31	22	3	10	0	15	6	7	1	6	5
ENSG00000143575	1	35	26	5	8	100	173	63	210	0	19	87	24	0	0	4	10	9
ENSG00000143578	0	0	0	0	0	0	0	0	9	0	7	0	2	6	0	0	0	0
ENSG00000143595	115	71	185	106	57	214	83	102	30	81	315	2	38	54	167	50	86	118
ENSG00000143603	0	0	0	0	0	6	47	32	108	15	0	0	0	0	6	0	0	2
ENSG00000143612	396	109	121	142	372	449	345	380	243	87	223	122	191	25	102	164	103	91
ENSG00000143614	0	5	0	1	1	10	0	1	1	4	8	0	4	4	1	0	1	19
ENSG00000143621	118	12	160	108	485	369	301	151	593	37	54	245	44	11	24	31	25	84
ENSG00000143622	304	474	563	238	753	1032	708	531	583	259	357	311	359	120	267	338	185	386
ENSG00000143624	0	0	0	0	0	0	0	1	7	0	4	0	1	1	11	0	2	0
ENSG00000143630	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143632	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143633	5	0	18	11	40	56	26	19	78	4	8	0	9	8	0	0	22	21
ENSG00000143641	12	37	1	9	20	4	3	1	10	1	22	0	14	4	23	2	6	5
ENSG00000143643	0	1	0	0	0	2	0	0	3	0	2	0	1	2	0	0	3	8
ENSG00000143653	0	1	59	0	141	15	122	57	49	22	10	0	13	1	11	23	6	12
ENSG00000143669	10	32	78	25	120	64	64	70	85	82	107	3	83	50	54	46	83	102
ENSG00000143702	40	20	31	0	43	12	6	72	14	16	20	0	38	6	25	17	14	21
ENSG00000143727	800	985	605	549	1148	1134	1038	1041	832	339	601	582	764	203	644	327	138	505
ENSG00000143740	15	2	16	1	4	0	23	0	16	3	0	0	4	0	2	3	1	2
ENSG00000143742	109	118	74	60	209	119	156	135	127	34	54	40	146	19	90	75	57	54
ENSG00000143748	0	0	0	0	42	9	1	0	5	1	13	0	9	0	0	21	7	14
ENSG00000143751	0	0	0	0	0	0	0	38	14	4	10	5	19	0	11	0	2	40
ENSG00000143753	15	0	0	13	16	24	20	3	47	3	8	0	3	0	5	3	1	1
ENSG00000143756	3	0	0	0	0	0	7	5	2	0	0	0	0	0	2	0	0	0
ENSG00000143761	3266	2489	2374	1806	3592	4847	4368	3970	4054	1552	3096	1555	2134	866	1946	1769	1292	2357
ENSG00000143768	3	0	3	7	0	1	11	0	2	0	1	0	1	0	0	0	0	1
ENSG00000143771	0	14	12	31	80	31	54	9	96	0	32	0	11	1	8	0	4	1
ENSG00000143772	0	0	0	2	8	8	1	7	0	1	0	0	0	5	0	3	0	5
ENSG00000143774	453	617	382	170	677	928	837	664	834	170	416	88	241	121	208	211	109	236
ENSG00000143776	1	43	14	0	12	22	20	1	45	103	55	0	42	58	35	35	34	84
ENSG00000143786	5	4	0	13	0	12	14	0	12	5	3	9	3	3	4	0	0	3
ENSG00000143793	0	0	0	11	12	13	0	0	6	1	5	7	4	0	0	0	2	0
ENSG00000143797	109	142	77	34	63	314	352	274	340	126	117	6	96	74	56	64	148	93
ENSG00000143799	74	17	94	42	164	45	31	18	154	13	29	0	67	1	16	4	23	31
ENSG00000143801	0	0	21	9	0	16	0	0	18	7	7	0	9	0	0	0	7	0
ENSG00000143811	9	11	9	4	13	41	50	52	13	9	14	6	6	8	11	18	0	8
ENSG00000143815	2	15	0	0	17	51	21	54	28	21	52	212	60	25	39	70	37	30
ENSG00000143819	0	0	0	1	0	8	6	0	5	2	5	0	5	0	1	2	2	0
ENSG00000143842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000143845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000143847	0	0	0	0	0	14	0	0	8	0	6	0	0	2	1	0	0	15
ENSG00000143850	0	0	0	0	0	9	0	0	3	2	0	0	0	0	0	0	0	0
ENSG00000143851	28	0	0	0	77	6	4	26	59	4	7	0	12	1	6	3	2	1
ENSG00000143862	7	1	0	0	0	0	6	0	0	1	3	1	1	0	0	0	1	1
ENSG00000143870	0	21	41	4	98	7	143	37	224	29	28	36	30	0	27	7	10	0
ENSG00000143878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000143889	32	16	188	109	118	146	54	22	221	55	54	120	125	70	77	61	54	54
ENSG00000143891	143	224	113	117	103	443	373	349	215	54	100	0	70	59	66	85	46	87
ENSG00000143919	0	0	3	0	9	0	39	0	17	2	0	0	2	3	0	0	0	0
ENSG00000143924	10	1	0	2	69	4	10	17	10	2	5	0	14	1	8	7	7	18
ENSG00000143933	2168	1779	2318	1299	3448	2785	2895	2206	2754	1097	1537	1869	1438	943	1440	1314	734	1722
ENSG00000143942	0	0	0	1	0	0	0	0	11	0	0	0	3	0	0	0	0	0
ENSG00000143947	1285	827	1314	1226	4027	2446	3006	1569	8159	784	1217	966	1211	265	690	555	769	799
ENSG00000143951	0	7	23	0	0	0	0	0	13	0	2	0	5	3	2	0	1	0
ENSG00000143952	0	0	0	0	1	77	4	0	2	6	14	0	9	14	2	0	1	7
ENSG00000143970	2	1	7	0	20	0	47	2	23	5	7	0	3	0	1	10	3	1
ENSG00000143971	0	0	0	0	0	1	3	0	0	0	1	0	3	0	0	0	0	4
ENSG00000143977	15	27	14	29	91	24	45	5	138	7	31	47	56	12	25	10	6	10
ENSG00000143994	0	0	0	12	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ENSG00000143995	658	979	798	447	1426	1873	1591	1430	1346	372	765	1084	1028	163	704	419	313	799
ENSG00000144021	8	0	0	9	21	71	61	9	47	7	7	0	2	0	12	0	3	10
ENSG00000144026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000144028	43	21	1	30	69	60	12	22	26	16	24	0	23	0	21	7	26	50
ENSG00000144029	9	0	35	20	9	9	0	0	233	6	15	0	24	0	4	0	5	12
ENSG00000144034	145	47	8	112	82	114	53	37	206	31	96	160	78	33	38	44	35	17
ENSG00000144036	0	3	27	3	0	0	0	67	0	10	12	0	5	15	5	5	2	5
ENSG00000144040	1	0	0	0	0	12	9	0	2	4	6	0	1	2	2	0	0	0
ENSG00000144043	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000144048	36	1	41	0	123	25	57	0	110	0	11	0	9	12	17	0	7	6
ENSG00000144057	0	0	0	0	0	0	0	0	0	0	0	0	2	9	1	0	0	1
ENSG00000144063	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000144118	64	59	48	50	79	126	154	93	83	72	96	0	69	62	35	102	45	69
ENSG00000144120	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	1	0
ENSG00000144134	109	165	139	49	53	0	0	4	0	21	27	54	1	0	17	0	0	12
ENSG00000144136	0	0	0	0	3	0	0	5	16	14	11	0	1	0	1	0	10	9
ENSG00000144152	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
ENSG00000144161	0	0	4	0	0	0	0	0	51	2	7	0	4	0	0	0	7	14
ENSG00000144199	0	0	0	0	16	0	0	0	15	0	3	0	0	0	0	5	3	0
ENSG00000144214	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	0	0	0
ENSG00000144218	0	3	0	1	16	4	3	1	2	0	0	0	2	0	0	0	3	2
ENSG00000144224	130	186	288	196	155	172	416	217	453	107	109	93	138	79	102	115	65	199
ENSG00000144228	0	28	0	0	0	48	0	0	13	2	8	0	38	0	0	20	4	0
ENSG00000144231	9	2	0	0	3	0	34	0	9	0	2	49	4	0	1	0	0	1
ENSG00000144233	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0
ENSG00000144278	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144283	34	11	0	13	1	10	6	11	19	14	17	0	25	32	5	13	15	34
ENSG00000144290	0	0	0	0	5	0	20	0	2	0	0	0	2	0	0	0	1	0
ENSG00000144306	0	0	0	32	19	2	14	18	0	3	5	0	18	8	6	10	9	16
ENSG00000144320	1	2	1	0	0	1	1	12	0	0	2	0	4	7	17	12	0	4
ENSG00000144331	0	0	0	0	0	0	0	0	3	0	0	0	29	0	0	0	0	0
ENSG00000144339	0	0	0	8	0	0	0	0	0	0	0	64	0	0	0	0	0	0
ENSG00000144354	0	0	0	0	0	0	0	2	0	8	2	0	0	0	0	0	0	0
ENSG00000144357	1	0	0	1	0	8	9	56	9	10	12	0	14	36	3	34	2	13
ENSG00000144366	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144381	130	71	0	47	481	74	203	87	676	41	39	113	40	1	0	6	10	28
ENSG00000144395	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144401	3	0	0	0	5	10	16	0	11	0	1	48	1	0	0	0	0	3
ENSG00000144406	1	0	0	0	0	0	0	0	1	2	4	0	4	2	1	1	2	1
ENSG00000144407	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0
ENSG00000144426	0	8	14	3	0	0	2	0	0	14	7	0	8	7	9	0	5	22
ENSG00000144445	0	26	21	0	30	0	0	0	0	2	2	0	1	0	1	0	0	6
ENSG00000144451	45	44	17	0	0	15	5	1	69	1	10	0	15	0	0	21	3	22
ENSG00000144455	0	1	0	2	26	7	1	41	25	1	1	0	0	13	7	13	0	0
ENSG00000144460	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144468	4	38	53	57	53	101	111	71	86	55	44	0	87	66	98	99	50	86
ENSG00000144504	7	7	0	0	0	6	2	0	1	1	9	17	2	0	0	2	0	0
ENSG00000144524	0	6	0	14	84	41	60	17	26	1	15	7	10	0	2	21	3	2
ENSG00000144535	0	9	0	0	0	28	0	9	5	0	12	0	5	1	9	0	10	7
ENSG00000144550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000144554	0	0	0	34	2	2	0	3	9	0	9	5	1	0	0	0	1	2
ENSG00000144559	0	11	81	0	2	15	0	24	45	0	2	0	3	1	0	0	0	2
ENSG00000144560	119	117	159	117	131	316	227	238	180	8	54	20	80	16	44	18	12	11
ENSG00000144566	48	27	38	10	173	110	84	94	30	28	64	142	77	6	55	10	32	56
ENSG00000144567	0	0	0	0	10	5	1	4	2	5	4	5	6	2	9	1	3	7
ENSG00000144579	64	34	44	24	87	114	126	76	80	28	70	21	52	18	30	28	36	26
ENSG00000144580	0	41	0	0	0	5	0	0	55	4	15	0	25	1	4	14	8	8
ENSG00000144589	0	0	0	0	1	0	0	7	12	0	1	0	0	0	0	0	0	0
ENSG00000144591	0	0	32	0	9	42	113	53	55	8	27	0	24	0	4	0	4	14
ENSG00000144597	0	0	6	0	5	0	6	19	10	0	5	0	2	1	15	4	0	8
ENSG00000144619	0	0	0	0	1	0	0	0	2	0	1	0	3	0	0	0	0	1
ENSG00000144635	33	1	0	9	9	53	0	79	151	22	28	0	33	22	30	32	15	22
ENSG00000144642	0	33	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0
ENSG00000144644	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000144645	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	9	0
ENSG00000144647	0	0	0	2	0	4	0	1	0	0	0	0	1	0	2	1	0	0
ENSG00000144648	0	6	6	1	0	0	3	1	4	1	0	0	0	0	0	2	1	0
ENSG00000144649	78	129	88	94	83	113	105	59	103	58	143	44	71	66	170	104	41	147
ENSG00000144655	5	0	0	0	21	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000144659	1	0	0	21	14	16	46	5	57	0	2	0	8	0	3	0	7	4
ENSG00000144668	1	2	0	1	1	0	0	0	1	0	2	0	6	0	2	1	0	0
ENSG00000144674	32	4	37	0	94	29	85	18	129	11	30	1	14	0	43	47	27	50
ENSG00000144677	600	235	610	376	646	1076	722	616	698	253	395	189	271	247	282	405	184	367
ENSG00000144681	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ENSG00000144711	3	0	3	0	0	0	0	0	1	0	0	0	2	0	0	1	1	6
ENSG00000144713	403	282	474	412	1433	864	1010	381	3676	229	410	425	385	50	143	147	254	224
ENSG00000144724	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000144736	0	0	0	0	11	0	6	19	46	2	0	0	0	0	0	0	1	0
ENSG00000144741	39	0	0	0	4	0	47	0	58	2	10	0	3	2	0	3	0	3
ENSG00000144744	143	335	31	189	328	186	250	324	320	62	138	228	171	68	100	64	81	130
ENSG00000144746	3653	2702	3040	2320	3456	4953	4666	3589	4588	828	1129	1196	1787	674	1329	1439	846	1737
ENSG00000144747	76	28	0	21	50	52	108	64	114	42	32	1	45	28	41	17	28	49
ENSG00000144749	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0
ENSG00000144771	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144791	0	0	0	8	0	1	1	1	1	0	2	0	0	5	3	3	2	3
ENSG00000144802	0	0	0	0	1	2	0	0	0	2	7	0	0	0	0	1	3	2
ENSG00000144815	23	19	0	0	13	2	27	7	14	1	0	0	0	0	21	9	4	3
ENSG00000144820	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6
ENSG00000144824	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000144827	2	4	2	0	5	0	5	2	16	2	6	0	12	0	2	0	5	10
ENSG00000144837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000144840	11	0	0	4	2	38	52	0	28	6	22	1	42	9	14	7	7	21
ENSG00000144843	6	0	0	0	1	0	4	2	9	0	3	0	3	2	2	0	0	0
ENSG00000144848	146	71	220	3	202	150	97	227	322	30	49	0	99	38	20	8	13	47
ENSG00000144867	0	0	0	0	52	16	0	0	105	0	1	0	0	0	0	0	0	4
ENSG00000144868	6	6	4	7	1	5	8	9	7	0	1	0	0	3	5	0	0	4
ENSG00000144893	16	26	3	7	23	7	87	65	9	20	44	0	46	22	22	18	20	45
ENSG00000144895	0	61	13	37	60	66	98	70	216	8	20	91	32	0	2	23	12	39
ENSG00000144909	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0
ENSG00000144935	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1
ENSG00000144959	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000144962	0	0	0	0	21	0	0	0	0	0	1	0	2	0	0	0	0	7
ENSG00000145012	112	30	34	39	110	109	32	105	29	40	72	1	102	54	90	61	48	117
ENSG00000145014	0	0	30	0	0	0	1	0	0	2	5	0	0	0	0	0	0	7
ENSG00000145016	2	0	0	0	4	3	0	12	3	5	23	0	3	17	5	3	8	8
ENSG00000145020	0	0	0	15	0	14	69	29	5	3	10	0	6	0	2	0	8	9
ENSG00000145022	109	49	56	37	111	122	103	96	71	45	51	40	36	31	17	45	14	23
ENSG00000145029	0	0	0	0	0	3	3	19	4	4	15	0	7	0	4	1	6	1
ENSG00000145041	3	0	0	0	1	1	0	0	5	0	0	0	1	0	1	0	2	13
ENSG00000145050	0	0	0	0	0	5	6	0	30	1	7	0	5	2	0	0	1	0
ENSG00000145075	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000145088	97	66	0	36	84	90	25	48	133	29	26	1	41	3	24	42	12	45
ENSG00000145113	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000145191	18	0	0	0	17	40	6	0	77	5	8	0	3	0	0	0	5	0
ENSG00000145194	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000145214	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000145216	137	296	77	278	585	159	434	208	418	49	171	204	248	42	129	151	60	223
ENSG00000145217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000145220	5	0	48	0	17	7	43	4	50	2	4	0	22	0	13	2	2	28
ENSG00000145241	28	27	1	47	66	1	4	19	71	6	8	0	31	18	3	3	19	11
ENSG00000145244	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000145246	0	0	0	0	22	0	0	1	2	0	2	0	1	0	0	0	5	1
ENSG00000145247	24	25	91	68	176	90	177	45	347	1	14	5	16	6	14	1	11	20
ENSG00000145287	83	69	198	124	233	130	79	54	538	35	100	0	57	12	17	23	43	53
ENSG00000145293	0	0	0	0	9	10	8	0	54	0	7	0	1	0	4	0	0	0
ENSG00000145331	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
ENSG00000145332	0	1	0	0	0	0	1	15	12	2	5	0	9	2	4	9	13	14
ENSG00000145335	6374	4077	4092	3660	6377	7883	5975	5494	4508	1731	3354	2953	1894	1245	1917	2091	1313	1954
ENSG00000145348	0	0	0	1	21	4	27	36	30	6	21	0	31	7	17	13	8	29
ENSG00000145349	1	0	1	38	69	0	0	0	25	6	37	0	19	29	25	11	11	23
ENSG00000145354	18	11	3	24	26	49	20	32	38	22	28	87	7	1	22	6	8	12
ENSG00000145362	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	2	0	0
ENSG00000145365	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145375	0	0	0	0	0	0	1	0	8	0	1	0	1	0	4	0	1	10
ENSG00000145386	0	0	0	0	0	0	0	0	14	8	0	0	2	0	0	0	0	0
ENSG00000145388	0	0	4	0	22	82	17	2	32	3	12	0	1	0	0	0	1	7
ENSG00000145390	0	0	0	0	33	0	0	0	2	0	0	0	8	0	0	0	0	2
ENSG00000145391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000145414	0	0	0	0	0	0	0	0	9	0	1	0	2	0	0	0	2	0
ENSG00000145416	0	4	0	0	4	0	0	2	5	1	4	0	3	0	0	0	4	6
ENSG00000145425	1125	843	1091	916	3168	2501	2905	1156	8112	228	442	768	536	87	238	238	241	368
ENSG00000145428	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ENSG00000145431	47	56	57	58	42	164	91	83	100	48	63	2	84	14	81	45	44	62
ENSG00000145439	0	3	19	14	5	59	14	24	62	28	21	5	16	1	16	0	0	1
ENSG00000145476	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000145491	22	20	25	28	30	0	24	0	24	16	16	0	12	9	8	0	2	4
ENSG00000145494	59	107	62	73	213	113	65	46	110	42	51	25	39	5	77	28	17	36
ENSG00000145495	331	603	270	311	684	465	507	473	379	331	612	117	556	311	570	493	250	550
ENSG00000145545	10	0	0	0	14	0	0	0	7	1	0	0	1	0	0	0	0	0
ENSG00000145555	0	1	2	0	0	0	0	1	34	0	0	0	0	0	0	0	0	5
ENSG00000145569	0	0	0	0	6	0	40	0	54	3	1	0	0	0	1	0	0	3
ENSG00000145592	105	156	197	162	504	293	360	114	1286	174	346	99	341	60	161	121	241	263
ENSG00000145604	0	0	0	0	0	0	0	0	36	0	0	0	3	0	0	0	0	2
ENSG00000145632	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000145642	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000145649	31	29	30	41	180	114	96	13	284	5	42	0	28	0	7	6	33	17
ENSG00000145675	8	20	0	30	20	16	32	5	42	4	20	0	48	0	3	32	27	83
ENSG00000145685	4	1	0	0	17	21	5	0	9	2	10	13	7	0	10	3	4	8
ENSG00000145687	925	590	760	593	1588	1395	1203	914	1830	207	412	7	411	72	380	205	223	506
ENSG00000145700	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	13	0	0
ENSG00000145703	879	775	962	690	1148	1621	996	806	805	700	803	353	602	882	865	713	503	1102
ENSG00000145708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000145715	25	13	50	7	5	90	0	1	15	22	16	0	14	39	17	31	12	52
ENSG00000145723	0	0	0	0	24	0	0	0	18	0	0	0	0	0	0	0	8	1
ENSG00000145725	0	0	36	81	82	23	62	0	155	6	15	1	7	2	11	59	13	7
ENSG00000145730	0	8	25	24	0	0	0	6	1	27	33	0	14	16	10	17	7	22
ENSG00000145734	146	1	6	35	114	55	70	29	69	12	20	0	11	11	26	13	31	17
ENSG00000145736	0	0	2	0	5	0	0	0	1	0	2	0	0	0	1	0	0	0
ENSG00000145740	14	18	36	4	6	66	13	31	44	11	28	15	11	4	19	10	5	1
ENSG00000145741	561	627	458	306	1140	906	1068	524	1759	175	245	300	251	78	234	168	87	258
ENSG00000145743	1	1	0	2	1	4	9	5	2	4	7	0	1	0	0	17	5	7
ENSG00000145779	5	10	4	7	12	11	31	21	40	9	13	8	16	2	9	12	1	13
ENSG00000145780	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
ENSG00000145781	79	65	22	26	61	60	31	1	142	4	27	3	24	0	8	10	18	15
ENSG00000145782	23	31	25	49	46	89	50	28	44	14	18	65	38	20	11	18	6	28
ENSG00000145817	40	21	32	12	93	82	109	22	72	8	30	0	4	0	8	8	9	13
ENSG00000145819	0	1	0	6	0	1	1	0	0	0	2	0	7	0	2	7	8	2
ENSG00000145833	14	25	14	13	12	133	76	45	116	11	34	1	45	8	7	10	23	25
ENSG00000145839	0	0	11	0	0	0	0	0	13	1	0	0	1	5	0	7	0	0
ENSG00000145860	12	7	11	0	0	4	10	0	0	12	10	2	26	8	14	3	5	23
ENSG00000145868	0	0	0	0	0	14	3	0	10	13	4	0	8	7	0	0	2	1
ENSG00000145882	1	11	8	0	1	8	12	13	2	5	10	12	2	7	4	4	3	13
ENSG00000145901	28	6	30	16	45	50	13	80	113	23	62	17	42	31	45	7	20	48
ENSG00000145907	97	83	36	31	24	94	69	36	141	37	60	0	44	21	28	13	30	46
ENSG00000145912	24	16	5	7	71	33	51	0	57	3	11	0	10	1	2	1	4	9
ENSG00000145916	19	31	0	0	56	32	56	31	37	11	69	104	21	22	41	0	20	60
ENSG00000145919	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000145936	82	13	35	37	10	45	21	70	16	40	71	20	62	12	15	35	17	36
ENSG00000145945	1	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2
ENSG00000145949	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0
ENSG00000145979	14	20	106	41	93	38	69	52	104	23	41	50	10	11	20	24	16	13
ENSG00000145982	134	261	171	116	255	162	133	102	91	42	82	428	71	35	57	78	38	42
ENSG00000145990	2	0	1	0	0	0	3	1	3	0	2	0	2	0	1	0	0	0
ENSG00000145996	21	35	5	0	27	14	27	25	35	20	44	1	24	20	50	36	14	24
ENSG00000146006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000146007	235	310	95	156	208	174	119	177	158	110	158	329	155	36	141	125	41	163
ENSG00000146013	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000146021	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0
ENSG00000146038	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146063	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000146066	0	2	0	0	0	3	0	1	2	0	0	0	0	0	1	0	0	0
ENSG00000146067	1	1	0	1	3	2	1	0	4	1	4	0	1	4	5	5	6	2
ENSG00000146070	64	0	44	26	59	3	0	0	72	13	5	0	12	0	11	0	1	3
ENSG00000146072	0	0	0	1	0	0	0	0	4	0	0	0	3	1	0	0	0	2
ENSG00000146083	0	0	0	0	1	0	2	0	0	0	4	0	0	0	1	1	2	0
ENSG00000146085	0	19	0	0	26	0	13	18	6	0	13	0	10	0	6	0	1	3
ENSG00000146094	19	8	24	13	28	39	24	61	29	3	6	0	1	9	7	2	1	5
ENSG00000146109	13	12	38	0	13	36	25	13	53	3	1	0	8	3	10	2	4	3
ENSG00000146112	61	48	43	26	77	141	106	107	70	48	84	28	84	26	34	12	17	16
ENSG00000146122	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0
ENSG00000146143	0	0	1	1	0	22	1	74	65	0	10	0	0	0	0	0	0	2
ENSG00000146192	0	0	0	0	22	5	26	0	8	2	13	0	3	0	0	0	6	2
ENSG00000146215	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000146223	1	0	6	12	54	50	97	71	100	16	10	0	17	2	1	15	10	7
ENSG00000146232	0	1	0	0	0	0	0	0	0	0	0	38	0	0	0	0	3	0
ENSG00000146243	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
ENSG00000146247	186	0	2	32	12	116	224	70	124	55	76	0	128	11	110	106	50	122
ENSG00000146263	0	0	0	0	32	0	0	36	0	0	2	0	2	0	0	0	1	5
ENSG00000146278	0	0	0	0	14	5	4	5	6	1	1	0	4	0	0	0	0	1
ENSG00000146281	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ENSG00000146282	34	240	11	121	205	70	81	36	212	52	47	141	126	60	104	110	37	105
ENSG00000146285	0	0	0	0	19	0	19	4	24	0	2	0	0	0	1	0	6	0
ENSG00000146350	0	0	0	0	0	0	0	0	0	1	9	0	0	2	0	12	2	5
ENSG00000146373	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	4
ENSG00000146376	4525	3055	3667	2449	5019	5821	4691	4971	4827	2086	2996	3208	2924	1418	2127	3138	1321	3578
ENSG00000146386	37	46	86	60	145	133	174	130	163	19	40	32	50	6	32	26	20	24
ENSG00000146409	0	0	0	0	17	0	42	28	26	0	2	0	0	0	0	0	2	0
ENSG00000146410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000146414	0	0	0	0	29	24	29	76	6	11	14	150	8	21	7	1	4	3
ENSG00000146416	67	67	132	52	132	251	218	125	200	112	220	91	171	61	102	95	49	94
ENSG00000146425	26	165	69	68	117	107	110	181	183	55	51	1	59	33	72	82	31	51
